complex_id,protein,ligand,ca_cluster,ligand_pose_cluster,cif_path
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1636878114_NPF5.1_Q8VZR7__holo_seed_1636878114_NPF5.1_Q8VZR7__holo_seed_1636878114_sample_2_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1636878114/NPF5.1_Q8VZR7__holo/seed_1636878114/NPF5.1_Q8VZR7__holo_seed_1636878114_sample_2_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1636878114_NPF5.1_Q8VZR7__holo_seed_1636878114_NPF5.1_Q8VZR7__holo_seed_1636878114_sample_4_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1636878114/NPF5.1_Q8VZR7__holo/seed_1636878114/NPF5.1_Q8VZR7__holo_seed_1636878114_sample_4_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1636878114_NPF5.1_Q8VZR7__holo_seed_1636878114_NPF5.1_Q8VZR7__holo_seed_1636878114_sample_5_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1636878114/NPF5.1_Q8VZR7__holo/seed_1636878114/NPF5.1_Q8VZR7__holo_seed_1636878114_sample_5_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1734895493_NPF5.1_Q8VZR7__holo_seed_1734895493_NPF5.1_Q8VZR7__holo_seed_1734895493_sample_1_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1734895493/NPF5.1_Q8VZR7__holo/seed_1734895493/NPF5.1_Q8VZR7__holo_seed_1734895493_sample_1_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1734895493_NPF5.1_Q8VZR7__holo_seed_1734895493_NPF5.1_Q8VZR7__holo_seed_1734895493_sample_3_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1734895493/NPF5.1_Q8VZR7__holo/seed_1734895493/NPF5.1_Q8VZR7__holo_seed_1734895493_sample_3_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1734895493_NPF5.1_Q8VZR7__holo_seed_1734895493_NPF5.1_Q8VZR7__holo_seed_1734895493_sample_4_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1734895493/NPF5.1_Q8VZR7__holo/seed_1734895493/NPF5.1_Q8VZR7__holo_seed_1734895493_sample_4_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1734895493_NPF5.1_Q8VZR7__holo_seed_1734895493_NPF5.1_Q8VZR7__holo_seed_1734895493_sample_5_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1734895493/NPF5.1_Q8VZR7__holo/seed_1734895493/NPF5.1_Q8VZR7__holo_seed_1734895493_sample_5_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1883604859_NPF5.1_Q8VZR7__holo_seed_1883604859_NPF5.1_Q8VZR7__holo_seed_1883604859_sample_1_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1883604859/NPF5.1_Q8VZR7__holo/seed_1883604859/NPF5.1_Q8VZR7__holo_seed_1883604859_sample_1_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1883604859_NPF5.1_Q8VZR7__holo_seed_1883604859_NPF5.1_Q8VZR7__holo_seed_1883604859_sample_2_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1883604859/NPF5.1_Q8VZR7__holo/seed_1883604859/NPF5.1_Q8VZR7__holo_seed_1883604859_sample_2_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1883604859_NPF5.1_Q8VZR7__holo_seed_1883604859_NPF5.1_Q8VZR7__holo_seed_1883604859_sample_3_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1883604859/NPF5.1_Q8VZR7__holo/seed_1883604859/NPF5.1_Q8VZR7__holo_seed_1883604859_sample_3_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1883604859_NPF5.1_Q8VZR7__holo_seed_1883604859_NPF5.1_Q8VZR7__holo_seed_1883604859_sample_4_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1883604859/NPF5.1_Q8VZR7__holo/seed_1883604859/NPF5.1_Q8VZR7__holo_seed_1883604859_sample_4_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1883604859_NPF5.1_Q8VZR7__holo_seed_1883604859_NPF5.1_Q8VZR7__holo_seed_1883604859_sample_5_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1883604859/NPF5.1_Q8VZR7__holo/seed_1883604859/NPF5.1_Q8VZR7__holo_seed_1883604859_sample_5_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1928517137_NPF5.1_Q8VZR7__holo_seed_1928517137_NPF5.1_Q8VZR7__holo_seed_1928517137_sample_1_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1928517137/NPF5.1_Q8VZR7__holo/seed_1928517137/NPF5.1_Q8VZR7__holo_seed_1928517137_sample_1_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1928517137_NPF5.1_Q8VZR7__holo_seed_1928517137_NPF5.1_Q8VZR7__holo_seed_1928517137_sample_2_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1928517137/NPF5.1_Q8VZR7__holo/seed_1928517137/NPF5.1_Q8VZR7__holo_seed_1928517137_sample_2_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1928517137_NPF5.1_Q8VZR7__holo_seed_1928517137_NPF5.1_Q8VZR7__holo_seed_1928517137_sample_3_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1928517137/NPF5.1_Q8VZR7__holo/seed_1928517137/NPF5.1_Q8VZR7__holo_seed_1928517137_sample_3_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1928517137_NPF5.1_Q8VZR7__holo_seed_1928517137_NPF5.1_Q8VZR7__holo_seed_1928517137_sample_4_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1928517137/NPF5.1_Q8VZR7__holo/seed_1928517137/NPF5.1_Q8VZR7__holo_seed_1928517137_sample_4_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1928517137_NPF5.1_Q8VZR7__holo_seed_1928517137_NPF5.1_Q8VZR7__holo_seed_1928517137_sample_5_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1928517137/NPF5.1_Q8VZR7__holo/seed_1928517137/NPF5.1_Q8VZR7__holo_seed_1928517137_sample_5_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1952505728_NPF5.1_Q8VZR7__holo_seed_1952505728_NPF5.1_Q8VZR7__holo_seed_1952505728_sample_1_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1952505728/NPF5.1_Q8VZR7__holo/seed_1952505728/NPF5.1_Q8VZR7__holo_seed_1952505728_sample_1_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1952505728_NPF5.1_Q8VZR7__holo_seed_1952505728_NPF5.1_Q8VZR7__holo_seed_1952505728_sample_2_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1952505728/NPF5.1_Q8VZR7__holo/seed_1952505728/NPF5.1_Q8VZR7__holo_seed_1952505728_sample_2_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1952505728_NPF5.1_Q8VZR7__holo_seed_1952505728_NPF5.1_Q8VZR7__holo_seed_1952505728_sample_3_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1952505728/NPF5.1_Q8VZR7__holo/seed_1952505728/NPF5.1_Q8VZR7__holo_seed_1952505728_sample_3_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1952505728_NPF5.1_Q8VZR7__holo_seed_1952505728_NPF5.1_Q8VZR7__holo_seed_1952505728_sample_4_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1952505728/NPF5.1_Q8VZR7__holo/seed_1952505728/NPF5.1_Q8VZR7__holo_seed_1952505728_sample_4_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-1952505728_NPF5.1_Q8VZR7__holo_seed_1952505728_NPF5.1_Q8VZR7__holo_seed_1952505728_sample_5_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-1952505728/NPF5.1_Q8VZR7__holo/seed_1952505728/NPF5.1_Q8VZR7__holo_seed_1952505728_sample_5_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-2089211076_NPF5.1_Q8VZR7__holo_seed_2089211076_NPF5.1_Q8VZR7__holo_seed_2089211076_sample_1_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-2089211076/NPF5.1_Q8VZR7__holo/seed_2089211076/NPF5.1_Q8VZR7__holo_seed_2089211076_sample_1_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-2089211076_NPF5.1_Q8VZR7__holo_seed_2089211076_NPF5.1_Q8VZR7__holo_seed_2089211076_sample_2_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-2089211076/NPF5.1_Q8VZR7__holo/seed_2089211076/NPF5.1_Q8VZR7__holo_seed_2089211076_sample_2_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-2089211076_NPF5.1_Q8VZR7__holo_seed_2089211076_NPF5.1_Q8VZR7__holo_seed_2089211076_sample_3_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-2089211076/NPF5.1_Q8VZR7__holo/seed_2089211076/NPF5.1_Q8VZR7__holo_seed_2089211076_sample_3_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-2089211076_NPF5.1_Q8VZR7__holo_seed_2089211076_NPF5.1_Q8VZR7__holo_seed_2089211076_sample_4_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-2089211076/NPF5.1_Q8VZR7__holo/seed_2089211076/NPF5.1_Q8VZR7__holo_seed_2089211076_sample_4_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-2089211076_NPF5.1_Q8VZR7__holo_seed_2089211076_NPF5.1_Q8VZR7__holo_seed_2089211076_sample_5_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-2089211076/NPF5.1_Q8VZR7__holo/seed_2089211076/NPF5.1_Q8VZR7__holo_seed_2089211076_sample_5_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-2117893726_NPF5.1_Q8VZR7__holo_seed_2117893726_NPF5.1_Q8VZR7__holo_seed_2117893726_sample_1_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-2117893726/NPF5.1_Q8VZR7__holo/seed_2117893726/NPF5.1_Q8VZR7__holo_seed_2117893726_sample_1_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-2117893726_NPF5.1_Q8VZR7__holo_seed_2117893726_NPF5.1_Q8VZR7__holo_seed_2117893726_sample_2_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-2117893726/NPF5.1_Q8VZR7__holo/seed_2117893726/NPF5.1_Q8VZR7__holo_seed_2117893726_sample_2_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-2117893726_NPF5.1_Q8VZR7__holo_seed_2117893726_NPF5.1_Q8VZR7__holo_seed_2117893726_sample_3_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-2117893726/NPF5.1_Q8VZR7__holo/seed_2117893726/NPF5.1_Q8VZR7__holo_seed_2117893726_sample_3_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-2117893726_NPF5.1_Q8VZR7__holo_seed_2117893726_NPF5.1_Q8VZR7__holo_seed_2117893726_sample_5_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-2117893726/NPF5.1_Q8VZR7__holo/seed_2117893726/NPF5.1_Q8VZR7__holo_seed_2117893726_sample_5_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-229607029_NPF5.1_Q8VZR7__holo_seed_229607029_NPF5.1_Q8VZR7__holo_seed_229607029_sample_1_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-229607029/NPF5.1_Q8VZR7__holo/seed_229607029/NPF5.1_Q8VZR7__holo_seed_229607029_sample_1_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-229607029_NPF5.1_Q8VZR7__holo_seed_229607029_NPF5.1_Q8VZR7__holo_seed_229607029_sample_3_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-229607029/NPF5.1_Q8VZR7__holo/seed_229607029/NPF5.1_Q8VZR7__holo_seed_229607029_sample_3_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-229607029_NPF5.1_Q8VZR7__holo_seed_229607029_NPF5.1_Q8VZR7__holo_seed_229607029_sample_4_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-229607029/NPF5.1_Q8VZR7__holo/seed_229607029/NPF5.1_Q8VZR7__holo_seed_229607029_sample_4_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-229607029_NPF5.1_Q8VZR7__holo_seed_229607029_NPF5.1_Q8VZR7__holo_seed_229607029_sample_5_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-229607029/NPF5.1_Q8VZR7__holo/seed_229607029/NPF5.1_Q8VZR7__holo_seed_229607029_sample_5_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-25073130_NPF5.1_Q8VZR7__holo_seed_25073130_NPF5.1_Q8VZR7__holo_seed_25073130_sample_1_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-25073130/NPF5.1_Q8VZR7__holo/seed_25073130/NPF5.1_Q8VZR7__holo_seed_25073130_sample_1_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-25073130_NPF5.1_Q8VZR7__holo_seed_25073130_NPF5.1_Q8VZR7__holo_seed_25073130_sample_2_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-25073130/NPF5.1_Q8VZR7__holo/seed_25073130/NPF5.1_Q8VZR7__holo_seed_25073130_sample_2_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-25073130_NPF5.1_Q8VZR7__holo_seed_25073130_NPF5.1_Q8VZR7__holo_seed_25073130_sample_3_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-25073130/NPF5.1_Q8VZR7__holo/seed_25073130/NPF5.1_Q8VZR7__holo_seed_25073130_sample_3_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-25073130_NPF5.1_Q8VZR7__holo_seed_25073130_NPF5.1_Q8VZR7__holo_seed_25073130_sample_5_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-25073130/NPF5.1_Q8VZR7__holo/seed_25073130/NPF5.1_Q8VZR7__holo_seed_25073130_sample_5_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-290445680_NPF5.1_Q8VZR7__holo_seed_290445680_NPF5.1_Q8VZR7__holo_seed_290445680_sample_1_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-290445680/NPF5.1_Q8VZR7__holo/seed_290445680/NPF5.1_Q8VZR7__holo_seed_290445680_sample_1_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-290445680_NPF5.1_Q8VZR7__holo_seed_290445680_NPF5.1_Q8VZR7__holo_seed_290445680_sample_2_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-290445680/NPF5.1_Q8VZR7__holo/seed_290445680/NPF5.1_Q8VZR7__holo_seed_290445680_sample_2_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-290445680_NPF5.1_Q8VZR7__holo_seed_290445680_NPF5.1_Q8VZR7__holo_seed_290445680_sample_3_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-290445680/NPF5.1_Q8VZR7__holo/seed_290445680/NPF5.1_Q8VZR7__holo_seed_290445680_sample_3_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-290445680_NPF5.1_Q8VZR7__holo_seed_290445680_NPF5.1_Q8VZR7__holo_seed_290445680_sample_4_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-290445680/NPF5.1_Q8VZR7__holo/seed_290445680/NPF5.1_Q8VZR7__holo_seed_290445680_sample_4_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-290445680_NPF5.1_Q8VZR7__holo_seed_290445680_NPF5.1_Q8VZR7__holo_seed_290445680_sample_5_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-290445680/NPF5.1_Q8VZR7__holo/seed_290445680/NPF5.1_Q8VZR7__holo_seed_290445680_sample_5_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-420364031_NPF5.1_Q8VZR7__holo_seed_420364031_NPF5.1_Q8VZR7__holo_seed_420364031_sample_1_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-420364031/NPF5.1_Q8VZR7__holo/seed_420364031/NPF5.1_Q8VZR7__holo_seed_420364031_sample_1_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-420364031_NPF5.1_Q8VZR7__holo_seed_420364031_NPF5.1_Q8VZR7__holo_seed_420364031_sample_2_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-420364031/NPF5.1_Q8VZR7__holo/seed_420364031/NPF5.1_Q8VZR7__holo_seed_420364031_sample_2_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-420364031_NPF5.1_Q8VZR7__holo_seed_420364031_NPF5.1_Q8VZR7__holo_seed_420364031_sample_3_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-420364031/NPF5.1_Q8VZR7__holo/seed_420364031/NPF5.1_Q8VZR7__holo_seed_420364031_sample_3_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-420364031_NPF5.1_Q8VZR7__holo_seed_420364031_NPF5.1_Q8VZR7__holo_seed_420364031_sample_4_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-420364031/NPF5.1_Q8VZR7__holo/seed_420364031/NPF5.1_Q8VZR7__holo_seed_420364031_sample_4_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-420364031_NPF5.1_Q8VZR7__holo_seed_420364031_NPF5.1_Q8VZR7__holo_seed_420364031_sample_5_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-420364031/NPF5.1_Q8VZR7__holo/seed_420364031/NPF5.1_Q8VZR7__holo_seed_420364031_sample_5_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-449632463_NPF5.1_Q8VZR7__holo_seed_449632463_NPF5.1_Q8VZR7__holo_seed_449632463_sample_1_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-449632463/NPF5.1_Q8VZR7__holo/seed_449632463/NPF5.1_Q8VZR7__holo_seed_449632463_sample_1_model_fixed.cif
NPF5.1_Q8VZR7__holo_openfold3_openfold_NPF5.1_Q8VZR7__holo_openfold_results_seed-449632463_NPF5.1_Q8VZR7__holo_seed_449632463_NPF5.1_Q8VZR7__holo_seed_449632463_sample_2_model_fixed,NPF5.1_Q8VZR7,ABA,2,0,results/abcfold/NPF5.1_Q8VZR7__holo/openfold_NPF5.1_Q8VZR7__holo/openfold_results_seed-449632463/NPF5.1_Q8VZR7__holo/seed_449632463/NPF5.1_Q8VZR7__holo_seed_449632463_sample_2_model_fixed.cif
